alignments	anticodons	agreement	count	input_file	simulation_n	quant_method
single	single	incorrect	1011	mimtRNAseq_Hsap_K562_rep1	1	shrimp
multiple	single	correct	541903	mimtRNAseq_Hsap_K562_rep1	1	shrimp
multiple	single	incorrect	633	mimtRNAseq_Hsap_K562_rep1	1	shrimp
multiple	multiple	incorrect	63033	mimtRNAseq_Hsap_K562_rep1	1	shrimp
single	single	correct	565462	mimtRNAseq_Hsap_K562_rep1	2	bowtie2
single	single	incorrect	601	mimtRNAseq_Hsap_K562_rep1	2	bowtie2
multiple	multiple	incorrect	72831	mimtRNAseq_Hsap_K562_rep1	2	bowtie2
multiple	single	correct	351870	mimtRNAseq_Hsap_K562_rep1	2	bowtie2
multiple	single	incorrect	63	mimtRNAseq_Hsap_K562_rep1	2	bowtie2
single	single	correct	556915	mimtRNAseq_Hsap_K562_rep1	2	shrimp
single	single	incorrect	1064	mimtRNAseq_Hsap_K562_rep1	2	shrimp
multiple	single	incorrect	67	mimtRNAseq_Hsap_K562_rep1	2	shrimp
multiple	single	correct	319875	mimtRNAseq_Hsap_K562_rep1	2	shrimp
multiple	multiple	incorrect	63620	mimtRNAseq_Hsap_K562_rep1	2	shrimp
single	single	correct	476454	mimtRNAseq_Hsap_K562_rep1	3	bowtie2
single	single	incorrect	861	mimtRNAseq_Hsap_K562_rep1	3	bowtie2
multiple	multiple	incorrect	126434	mimtRNAseq_Hsap_K562_rep1	3	bowtie2
multiple	single	correct	379284	mimtRNAseq_Hsap_K562_rep1	3	bowtie2
multiple	single	incorrect	261	mimtRNAseq_Hsap_K562_rep1	3	bowtie2
single	single	correct	462989	mimtRNAseq_Hsap_K562_rep1	3	shrimp
single	single	incorrect	1768	mimtRNAseq_Hsap_K562_rep1	3	shrimp
multiple	single	correct	373405	mimtRNAseq_Hsap_K562_rep1	3	shrimp
multiple	single	incorrect	210	mimtRNAseq_Hsap_K562_rep1	3	shrimp
multiple	multiple	incorrect	104777	mimtRNAseq_Hsap_K562_rep1	3	shrimp
single	single	correct	401752	mimtRNAseq_Hsap_K562_rep1	4	bowtie2
single	single	incorrect	1387	mimtRNAseq_Hsap_K562_rep1	4	bowtie2
multiple	multiple	incorrect	303290	mimtRNAseq_Hsap_K562_rep1	4	bowtie2
multiple	single	correct	290234	mimtRNAseq_Hsap_K562_rep1	4	bowtie2
multiple	single	incorrect	418	mimtRNAseq_Hsap_K562_rep1	4	bowtie2
single	single	correct	391975	mimtRNAseq_Hsap_K562_rep1	4	shrimp
single	single	incorrect	1470	mimtRNAseq_Hsap_K562_rep1	4	shrimp
multiple	single	correct	283917	mimtRNAseq_Hsap_K562_rep1	4	shrimp
multiple	single	incorrect	395	mimtRNAseq_Hsap_K562_rep1	4	shrimp
multiple	multiple	incorrect	282423	mimtRNAseq_Hsap_K562_rep1	4	shrimp
single	single	correct	383654	mimtRNAseq_Hsap_K562_rep1	5	bowtie2
single	single	incorrect	515	mimtRNAseq_Hsap_K562_rep1	5	bowtie2
multiple	multiple	incorrect	28756	mimtRNAseq_Hsap_K562_rep1	5	bowtie2
multiple	single	correct	578846	mimtRNAseq_Hsap_K562_rep1	5	bowtie2
multiple	single	incorrect	139	mimtRNAseq_Hsap_K562_rep1	5	bowtie2
single	single	correct	376318	mimtRNAseq_Hsap_K562_rep1	5	shrimp
single	single	incorrect	259	mimtRNAseq_Hsap_K562_rep1	5	shrimp
multiple	single	correct	564091	mimtRNAseq_Hsap_K562_rep1	5	shrimp
multiple	single	incorrect	103	mimtRNAseq_Hsap_K562_rep1	5	shrimp
multiple	multiple	incorrect	18806	mimtRNAseq_Hsap_K562_rep1	5	shrimp
single	single	correct	668726	mimtRNAseq_Hsap_K562_rep1	6	bowtie2
single	single	incorrect	1006	mimtRNAseq_Hsap_K562_rep1	6	bowtie2
multiple	single	correct	216680	mimtRNAseq_Hsap_K562_rep1	6	bowtie2
multiple	single	incorrect	549	mimtRNAseq_Hsap_K562_rep1	6	bowtie2
multiple	multiple	incorrect	71702	mimtRNAseq_Hsap_K562_rep1	6	bowtie2
single	single	correct	672994	mimtRNAseq_Hsap_K562_rep1	6	shrimp
single	single	incorrect	600	mimtRNAseq_Hsap_K562_rep1	6	shrimp
multiple	single	correct	174869	mimtRNAseq_Hsap_K562_rep1	6	shrimp
multiple	single	incorrect	2539	mimtRNAseq_Hsap_K562_rep1	6	shrimp
multiple	multiple	incorrect	39635	mimtRNAseq_Hsap_K562_rep1	6	shrimp
single	single	correct	493646	mimtRNAseq_Hsap_K562_rep1	7	bowtie2
single	single	incorrect	1904	mimtRNAseq_Hsap_K562_rep1	7	bowtie2
multiple	multiple	incorrect	51909	mimtRNAseq_Hsap_K562_rep1	7	bowtie2
multiple	single	correct	439737	mimtRNAseq_Hsap_K562_rep1	7	bowtie2
multiple	single	incorrect	320	mimtRNAseq_Hsap_K562_rep1	7	bowtie2
single	single	correct	480513	mimtRNAseq_Hsap_K562_rep1	7	shrimp
single	single	incorrect	1813	mimtRNAseq_Hsap_K562_rep1	7	shrimp
multiple	multiple	incorrect	30807	mimtRNAseq_Hsap_K562_rep1	7	shrimp
multiple	single	correct	425574	mimtRNAseq_Hsap_K562_rep1	7	shrimp
multiple	single	incorrect	216	mimtRNAseq_Hsap_K562_rep1	7	shrimp
single	single	correct	370619	mimtRNAseq_Hsap_K562_rep1	8	bowtie2
single	single	incorrect	733	mimtRNAseq_Hsap_K562_rep1	8	bowtie2
multiple	multiple	incorrect	73510	mimtRNAseq_Hsap_K562_rep1	8	bowtie2
multiple	single	correct	543721	mimtRNAseq_Hsap_K562_rep1	8	bowtie2
multiple	single	incorrect	478	mimtRNAseq_Hsap_K562_rep1	8	bowtie2
single	single	correct	349981	mimtRNAseq_Hsap_K562_rep1	8	shrimp
single	single	incorrect	624	mimtRNAseq_Hsap_K562_rep1	8	shrimp
multiple	single	correct	537990	mimtRNAseq_Hsap_K562_rep1	8	shrimp
multiple	single	incorrect	449	mimtRNAseq_Hsap_K562_rep1	8	shrimp
multiple	multiple	incorrect	54925	mimtRNAseq_Hsap_K562_rep1	8	shrimp
multiple	multiple	incorrect	67723	mimtRNAseq_Hsap_K562_rep1	9	bowtie2
multiple	single	correct	505026	mimtRNAseq_Hsap_K562_rep1	9	bowtie2
multiple	single	incorrect	333	mimtRNAseq_Hsap_K562_rep1	9	bowtie2
single	single	correct	417873	mimtRNAseq_Hsap_K562_rep1	9	bowtie2
single	single	incorrect	887	mimtRNAseq_Hsap_K562_rep1	9	bowtie2
single	single	correct	411644	mimtRNAseq_Hsap_K562_rep1	9	shrimp
single	single	incorrect	999	mimtRNAseq_Hsap_K562_rep1	9	shrimp
multiple	single	correct	478369	mimtRNAseq_Hsap_K562_rep1	9	shrimp
multiple	single	incorrect	396	mimtRNAseq_Hsap_K562_rep1	9	shrimp
multiple	multiple	incorrect	40894	mimtRNAseq_Hsap_K562_rep1	9	shrimp
multiple	multiple	incorrect	47953	mimtRNAseq_Hsap_K562_rep2	0	bowtie2
multiple	single	correct	724493	mimtRNAseq_Hsap_K562_rep2	0	bowtie2
multiple	single	incorrect	182	mimtRNAseq_Hsap_K562_rep2	0	bowtie2
single	single	correct	214003	mimtRNAseq_Hsap_K562_rep2	0	bowtie2
single	single	incorrect	1851	mimtRNAseq_Hsap_K562_rep2	0	bowtie2
single	single	correct	197644	mimtRNAseq_Hsap_K562_rep2	0	shrimp
single	single	incorrect	421	mimtRNAseq_Hsap_K562_rep2	0	shrimp
multiple	multiple	incorrect	38244	mimtRNAseq_Hsap_K562_rep2	0	shrimp
multiple	single	correct	704760	mimtRNAseq_Hsap_K562_rep2	0	shrimp
multiple	single	incorrect	206	mimtRNAseq_Hsap_K562_rep2	0	shrimp
single	single	correct	526597	mimtRNAseq_Hsap_K562_rep2	1	bowtie2
single	single	incorrect	796	mimtRNAseq_Hsap_K562_rep2	1	bowtie2
multiple	multiple	incorrect	84599	mimtRNAseq_Hsap_K562_rep2	1	bowtie2
multiple	single	correct	370785	mimtRNAseq_Hsap_K562_rep2	1	bowtie2
multiple	single	incorrect	663	mimtRNAseq_Hsap_K562_rep2	1	bowtie2
single	single	correct	513059	mimtRNAseq_Hsap_K562_rep2	1	shrimp
single	single	incorrect	618	mimtRNAseq_Hsap_K562_rep2	1	shrimp
multiple	multiple	incorrect	18108	mimtRNAseq_Hsap_K562_rep2	1	shrimp
multiple	single	correct	333678	mimtRNAseq_Hsap_K562_rep2	1	shrimp
multiple	single	incorrect	176	mimtRNAseq_Hsap_K562_rep2	1	shrimp
single	single	correct	336473	mimtRNAseq_Hsap_K562_rep2	2	bowtie2
single	single	incorrect	1225	mimtRNAseq_Hsap_K562_rep2	2	bowtie2
multiple	single	correct	555157	mimtRNAseq_Hsap_K562_rep2	2	bowtie2
multiple	single	incorrect	609	mimtRNAseq_Hsap_K562_rep2	2	bowtie2
multiple	multiple	incorrect	88599	mimtRNAseq_Hsap_K562_rep2	2	bowtie2
single	single	correct	317949	mimtRNAseq_Hsap_K562_rep2	2	shrimp
single	single	incorrect	746	mimtRNAseq_Hsap_K562_rep2	2	shrimp
multiple	single	correct	541561	mimtRNAseq_Hsap_K562_rep2	2	shrimp
multiple	single	incorrect	957	mimtRNAseq_Hsap_K562_rep2	2	shrimp
multiple	multiple	incorrect	49004	mimtRNAseq_Hsap_K562_rep2	2	shrimp
single	single	correct	957126	mimtRNAseq_Hsap_K562_rep2	3	bowtie2
single	single	incorrect	648	mimtRNAseq_Hsap_K562_rep2	3	bowtie2
multiple	single	correct	19411	mimtRNAseq_Hsap_K562_rep2	3	bowtie2
multiple	single	incorrect	248	mimtRNAseq_Hsap_K562_rep2	3	bowtie2
multiple	multiple	incorrect	14502	mimtRNAseq_Hsap_K562_rep2	3	bowtie2
single	single	correct	869801	mimtRNAseq_Hsap_K562_rep2	3	shrimp
single	single	incorrect	46	mimtRNAseq_Hsap_K562_rep2	3	shrimp
multiple	single	correct	15270	mimtRNAseq_Hsap_K562_rep2	3	shrimp
multiple	single	incorrect	16	mimtRNAseq_Hsap_K562_rep2	3	shrimp
multiple	multiple	incorrect	4866	mimtRNAseq_Hsap_K562_rep2	3	shrimp
single	single	correct	668655	mimtRNAseq_Hsap_K562_rep2	4	bowtie2
single	single	incorrect	697	mimtRNAseq_Hsap_K562_rep2	4	bowtie2
multiple	multiple	incorrect	18267	mimtRNAseq_Hsap_K562_rep2	4	bowtie2
multiple	single	correct	300821	mimtRNAseq_Hsap_K562_rep2	4	bowtie2
multiple	single	incorrect	77	mimtRNAseq_Hsap_K562_rep2	4	bowtie2
single	single	correct	665647	mimtRNAseq_Hsap_K562_rep2	4	shrimp
single	single	incorrect	1294	mimtRNAseq_Hsap_K562_rep2	4	shrimp
multiple	single	correct	273124	mimtRNAseq_Hsap_K562_rep2	4	shrimp
multiple	single	incorrect	70	mimtRNAseq_Hsap_K562_rep2	4	shrimp
multiple	multiple	incorrect	11302	mimtRNAseq_Hsap_K562_rep2	4	shrimp
single	single	correct	784573	mimtRNAseq_Hsap_K562_rep2	5	bowtie2
single	single	incorrect	752	mimtRNAseq_Hsap_K562_rep2	5	bowtie2
multiple	multiple	incorrect	16383	mimtRNAseq_Hsap_K562_rep2	5	bowtie2
multiple	single	correct	176043	mimtRNAseq_Hsap_K562_rep2	5	bowtie2
multiple	single	incorrect	261	mimtRNAseq_Hsap_K562_rep2	5	bowtie2
single	single	correct	749088	mimtRNAseq_Hsap_K562_rep2	5	shrimp
single	single	incorrect	236	mimtRNAseq_Hsap_K562_rep2	5	shrimp
multiple	single	correct	141582	mimtRNAseq_Hsap_K562_rep2	5	shrimp
multiple	single	incorrect	112	mimtRNAseq_Hsap_K562_rep2	5	shrimp
multiple	multiple	incorrect	11499	mimtRNAseq_Hsap_K562_rep2	5	shrimp
single	single	correct	669437	mimtRNAseq_Hsap_K562_rep2	6	bowtie2
single	single	incorrect	144	mimtRNAseq_Hsap_K562_rep2	6	bowtie2
multiple	single	correct	318718	mimtRNAseq_Hsap_K562_rep2	6	bowtie2
multiple	single	incorrect	64	mimtRNAseq_Hsap_K562_rep2	6	bowtie2
multiple	multiple	incorrect	3846	mimtRNAseq_Hsap_K562_rep2	6	bowtie2
single	single	correct	760364	mimtRNAseq_Hsap_K562_rep2	6	shrimp
single	single	incorrect	173	mimtRNAseq_Hsap_K562_rep2	6	shrimp
multiple	single	correct	215200	mimtRNAseq_Hsap_K562_rep2	6	shrimp
multiple	single	incorrect	53	mimtRNAseq_Hsap_K562_rep2	6	shrimp
multiple	multiple	incorrect	2425	mimtRNAseq_Hsap_K562_rep2	6	shrimp
multiple	single	correct	284528	mimtRNAseq_Hsap_K562_rep2	7	bowtie2
multiple	single	incorrect	919	mimtRNAseq_Hsap_K562_rep2	7	bowtie2
multiple	multiple	incorrect	170279	mimtRNAseq_Hsap_K562_rep2	7	bowtie2
single	single	correct	533298	mimtRNAseq_Hsap_K562_rep2	7	bowtie2
single	single	incorrect	1745	mimtRNAseq_Hsap_K562_rep2	7	bowtie2
single	single	correct	524893	mimtRNAseq_Hsap_K562_rep2	7	shrimp
single	single	incorrect	2683	mimtRNAseq_Hsap_K562_rep2	7	shrimp
multiple	single	correct	256827	mimtRNAseq_Hsap_K562_rep2	7	shrimp
multiple	single	incorrect	1556	mimtRNAseq_Hsap_K562_rep2	7	shrimp
multiple	multiple	incorrect	144714	mimtRNAseq_Hsap_K562_rep2	7	shrimp
single	single	correct	431284	mimtRNAseq_Hsap_K562_rep2	8	bowtie2
single	single	incorrect	8932	mimtRNAseq_Hsap_K562_rep2	8	bowtie2
multiple	multiple	incorrect	169358	mimtRNAseq_Hsap_K562_rep2	8	bowtie2
multiple	single	correct	345415	mimtRNAseq_Hsap_K562_rep2	8	bowtie2
multiple	single	incorrect	978	mimtRNAseq_Hsap_K562_rep2	8	bowtie2
single	single	correct	442213	mimtRNAseq_Hsap_K562_rep2	8	shrimp
single	single	incorrect	2476	mimtRNAseq_Hsap_K562_rep2	8	shrimp
multiple	single	correct	282350	mimtRNAseq_Hsap_K562_rep2	8	shrimp
multiple	single	incorrect	1866	mimtRNAseq_Hsap_K562_rep2	8	shrimp
multiple	multiple	incorrect	156083	mimtRNAseq_Hsap_K562_rep2	8	shrimp
multiple	multiple	incorrect	126649	mimtRNAseq_Hsap_K562_rep2	9	bowtie2
multiple	single	correct	488967	mimtRNAseq_Hsap_K562_rep2	9	bowtie2
multiple	single	incorrect	619	mimtRNAseq_Hsap_K562_rep2	9	bowtie2
single	single	correct	314115	mimtRNAseq_Hsap_K562_rep2	9	bowtie2
single	single	incorrect	1740	mimtRNAseq_Hsap_K562_rep2	9	bowtie2
single	single	correct	308935	mimtRNAseq_Hsap_K562_rep2	9	shrimp
single	single	incorrect	1084	mimtRNAseq_Hsap_K562_rep2	9	shrimp
multiple	multiple	incorrect	91721	mimtRNAseq_Hsap_K562_rep2	9	shrimp
multiple	single	correct	477752	mimtRNAseq_Hsap_K562_rep2	9	shrimp
multiple	single	incorrect	304	mimtRNAseq_Hsap_K562_rep2	9	shrimp
single	single	correct	784222	mimtRNAseq_Hsap_iPSC_rep1	0	bowtie2
single	single	incorrect	321	mimtRNAseq_Hsap_iPSC_rep1	0	bowtie2
multiple	single	correct	191888	mimtRNAseq_Hsap_iPSC_rep1	0	bowtie2
multiple	single	incorrect	91	mimtRNAseq_Hsap_iPSC_rep1	0	bowtie2
multiple	multiple	incorrect	16413	mimtRNAseq_Hsap_iPSC_rep1	0	bowtie2
single	single	correct	764588	mimtRNAseq_Hsap_iPSC_rep1	0	shrimp
single	single	incorrect	322	mimtRNAseq_Hsap_iPSC_rep1	0	shrimp
multiple	single	correct	170082	mimtRNAseq_Hsap_iPSC_rep1	0	shrimp
multiple	single	incorrect	74	mimtRNAseq_Hsap_iPSC_rep1	0	shrimp
multiple	multiple	incorrect	11676	mimtRNAseq_Hsap_iPSC_rep1	0	shrimp
single	single	correct	430154	mimtRNAseq_Hsap_iPSC_rep1	1	bowtie2
single	single	incorrect	1622	mimtRNAseq_Hsap_iPSC_rep1	1	bowtie2
multiple	multiple	incorrect	14302	mimtRNAseq_Hsap_iPSC_rep1	1	bowtie2
multiple	single	correct	539307	mimtRNAseq_Hsap_iPSC_rep1	1	bowtie2
multiple	single	incorrect	176	mimtRNAseq_Hsap_iPSC_rep1	1	bowtie2
single	single	correct	407879	mimtRNAseq_Hsap_iPSC_rep1	1	shrimp
single	single	incorrect	945	mimtRNAseq_Hsap_iPSC_rep1	1	shrimp
multiple	multiple	incorrect	8034	mimtRNAseq_Hsap_iPSC_rep1	1	shrimp
multiple	single	correct	501199	mimtRNAseq_Hsap_iPSC_rep1	1	shrimp
multiple	single	incorrect	161	mimtRNAseq_Hsap_iPSC_rep1	1	shrimp
single	single	correct	211493	mimtRNAseq_Hsap_iPSC_rep1	2	bowtie2
single	single	incorrect	879	mimtRNAseq_Hsap_iPSC_rep1	2	bowtie2
multiple	single	correct	713648	mimtRNAseq_Hsap_iPSC_rep1	2	bowtie2
multiple	single	incorrect	505	mimtRNAseq_Hsap_iPSC_rep1	2	bowtie2
multiple	multiple	incorrect	65792	mimtRNAseq_Hsap_iPSC_rep1	2	bowtie2
single	single	correct	203783	mimtRNAseq_Hsap_iPSC_rep1	2	shrimp
single	single	incorrect	1061	mimtRNAseq_Hsap_iPSC_rep1	2	shrimp
multiple	single	correct	680685	mimtRNAseq_Hsap_iPSC_rep1	2	shrimp
multiple	single	incorrect	683	mimtRNAseq_Hsap_iPSC_rep1	2	shrimp
multiple	multiple	incorrect	33041	mimtRNAseq_Hsap_iPSC_rep1	2	shrimp
single	single	correct	777364	mimtRNAseq_Hsap_iPSC_rep1	3	bowtie2
single	single	incorrect	575	mimtRNAseq_Hsap_iPSC_rep1	3	bowtie2
multiple	multiple	incorrect	69401	mimtRNAseq_Hsap_iPSC_rep1	3	bowtie2
multiple	single	correct	143720	mimtRNAseq_Hsap_iPSC_rep1	3	bowtie2
multiple	single	incorrect	255	mimtRNAseq_Hsap_iPSC_rep1	3	bowtie2
single	single	correct	764699	mimtRNAseq_Hsap_iPSC_rep1	3	shrimp
single	single	incorrect	524	mimtRNAseq_Hsap_iPSC_rep1	3	shrimp
multiple	multiple	incorrect	63934	mimtRNAseq_Hsap_iPSC_rep1	3	shrimp
multiple	single	correct	120280	mimtRNAseq_Hsap_iPSC_rep1	3	shrimp
multiple	single	incorrect	287	mimtRNAseq_Hsap_iPSC_rep1	3	shrimp
single	single	correct	597047	mimtRNAseq_Hsap_iPSC_rep1	4	bowtie2
single	single	incorrect	945	mimtRNAseq_Hsap_iPSC_rep1	4	bowtie2
multiple	multiple	incorrect	95293	mimtRNAseq_Hsap_iPSC_rep1	4	bowtie2
multiple	single	correct	295928	mimtRNAseq_Hsap_iPSC_rep1	4	bowtie2
multiple	single	incorrect	833	mimtRNAseq_Hsap_iPSC_rep1	4	bowtie2
single	single	correct	585622	mimtRNAseq_Hsap_iPSC_rep1	4	shrimp
single	single	incorrect	1249	mimtRNAseq_Hsap_iPSC_rep1	4	shrimp
multiple	multiple	incorrect	71621	mimtRNAseq_Hsap_iPSC_rep1	4	shrimp
multiple	single	correct	270437	mimtRNAseq_Hsap_iPSC_rep1	4	shrimp
multiple	single	incorrect	1078	mimtRNAseq_Hsap_iPSC_rep1	4	shrimp
single	single	correct	285203	mimtRNAseq_Hsap_iPSC_rep1	5	bowtie2
single	single	incorrect	690	mimtRNAseq_Hsap_iPSC_rep1	5	bowtie2
multiple	single	correct	571572	mimtRNAseq_Hsap_iPSC_rep1	5	bowtie2
multiple	single	incorrect	246	mimtRNAseq_Hsap_iPSC_rep1	5	bowtie2
multiple	multiple	incorrect	122709	mimtRNAseq_Hsap_iPSC_rep1	5	bowtie2
single	single	correct	277432	mimtRNAseq_Hsap_iPSC_rep1	5	shrimp
single	single	incorrect	833	mimtRNAseq_Hsap_iPSC_rep1	5	shrimp
multiple	single	correct	558690	mimtRNAseq_Hsap_iPSC_rep1	5	shrimp
multiple	single	incorrect	274	mimtRNAseq_Hsap_iPSC_rep1	5	shrimp
multiple	multiple	incorrect	96425	mimtRNAseq_Hsap_iPSC_rep1	5	shrimp
single	single	correct	120477	mimtRNAseq_Hsap_iPSC_rep1	6	bowtie2
single	single	incorrect	1162	mimtRNAseq_Hsap_iPSC_rep1	6	bowtie2
multiple	multiple	incorrect	52234	mimtRNAseq_Hsap_iPSC_rep1	6	bowtie2
multiple	single	correct	818378	mimtRNAseq_Hsap_iPSC_rep1	6	bowtie2
multiple	single	incorrect	337	mimtRNAseq_Hsap_iPSC_rep1	6	bowtie2
single	single	correct	113565	mimtRNAseq_Hsap_iPSC_rep1	6	shrimp
single	single	incorrect	1490	mimtRNAseq_Hsap_iPSC_rep1	6	shrimp
multiple	multiple	incorrect	18546	mimtRNAseq_Hsap_iPSC_rep1	6	shrimp
multiple	single	correct	791717	mimtRNAseq_Hsap_iPSC_rep1	6	shrimp
multiple	single	incorrect	386	mimtRNAseq_Hsap_iPSC_rep1	6	shrimp
single	single	correct	116183	mimtRNAseq_Hsap_iPSC_rep1	7	bowtie2
single	single	incorrect	853	mimtRNAseq_Hsap_iPSC_rep1	7	bowtie2
multiple	multiple	incorrect	79459	mimtRNAseq_Hsap_iPSC_rep1	7	bowtie2
multiple	single	correct	791455	mimtRNAseq_Hsap_iPSC_rep1	7	bowtie2
multiple	single	incorrect	338	mimtRNAseq_Hsap_iPSC_rep1	7	bowtie2
single	single	correct	113388	mimtRNAseq_Hsap_iPSC_rep1	7	shrimp
single	single	incorrect	841	mimtRNAseq_Hsap_iPSC_rep1	7	shrimp
multiple	multiple	incorrect	40656	mimtRNAseq_Hsap_iPSC_rep1	7	shrimp
multiple	single	correct	769303	mimtRNAseq_Hsap_iPSC_rep1	7	shrimp
multiple	single	incorrect	341	mimtRNAseq_Hsap_iPSC_rep1	7	shrimp
single	single	correct	346546	mimtRNAseq_Hsap_iPSC_rep1	8	bowtie2
single	single	incorrect	1243	mimtRNAseq_Hsap_iPSC_rep1	8	bowtie2
multiple	multiple	incorrect	88236	mimtRNAseq_Hsap_iPSC_rep1	8	bowtie2
multiple	single	correct	555683	mimtRNAseq_Hsap_iPSC_rep1	8	bowtie2
multiple	single	incorrect	141	mimtRNAseq_Hsap_iPSC_rep1	8	bowtie2
single	single	correct	323000	mimtRNAseq_Hsap_iPSC_rep1	8	shrimp
single	single	incorrect	249	mimtRNAseq_Hsap_iPSC_rep1	8	shrimp
multiple	single	correct	535715	mimtRNAseq_Hsap_iPSC_rep1	8	shrimp
multiple	single	incorrect	119	mimtRNAseq_Hsap_iPSC_rep1	8	shrimp
multiple	multiple	incorrect	6766	mimtRNAseq_Hsap_iPSC_rep1	8	shrimp
single	single	correct	668144	mimtRNAseq_Hsap_iPSC_rep1	9	bowtie2
single	single	incorrect	817	mimtRNAseq_Hsap_iPSC_rep1	9	bowtie2
multiple	single	correct	249030	mimtRNAseq_Hsap_iPSC_rep1	9	bowtie2
multiple	single	incorrect	360	mimtRNAseq_Hsap_iPSC_rep1	9	bowtie2
multiple	multiple	incorrect	75765	mimtRNAseq_Hsap_iPSC_rep1	9	bowtie2
single	single	correct	653122	mimtRNAseq_Hsap_iPSC_rep1	9	shrimp
single	single	incorrect	1020	mimtRNAseq_Hsap_iPSC_rep1	9	shrimp
multiple	single	correct	229938	mimtRNAseq_Hsap_iPSC_rep1	9	shrimp
multiple	single	incorrect	370	mimtRNAseq_Hsap_iPSC_rep1	9	shrimp
multiple	multiple	incorrect	68003	mimtRNAseq_Hsap_iPSC_rep1	9	shrimp
single	single	correct	558512	mimtRNAseq_Hsap_iPSC_rep2	0	bowtie2
single	single	incorrect	797	mimtRNAseq_Hsap_iPSC_rep2	0	bowtie2
multiple	single	correct	359539	mimtRNAseq_Hsap_iPSC_rep2	0	bowtie2
multiple	single	incorrect	686	mimtRNAseq_Hsap_iPSC_rep2	0	bowtie2
multiple	multiple	incorrect	75470	mimtRNAseq_Hsap_iPSC_rep2	0	bowtie2
single	single	correct	535739	mimtRNAseq_Hsap_iPSC_rep2	0	shrimp
single	single	incorrect	1283	mimtRNAseq_Hsap_iPSC_rep2	0	shrimp
multiple	single	correct	355815	mimtRNAseq_Hsap_iPSC_rep2	0	shrimp
multiple	single	incorrect	1065	mimtRNAseq_Hsap_iPSC_rep2	0	shrimp
multiple	multiple	incorrect	67006	mimtRNAseq_Hsap_iPSC_rep2	0	shrimp
multiple	multiple	incorrect	28892	mimtRNAseq_Hsap_iPSC_rep2	1	bowtie2
multiple	single	correct	669509	mimtRNAseq_Hsap_iPSC_rep2	1	bowtie2
multiple	single	incorrect	154	mimtRNAseq_Hsap_iPSC_rep2	1	bowtie2
single	single	correct	283670	mimtRNAseq_Hsap_iPSC_rep2	1	bowtie2
single	single	incorrect	3311	mimtRNAseq_Hsap_iPSC_rep2	1	bowtie2
single	single	correct	268816	mimtRNAseq_Hsap_iPSC_rep2	1	shrimp
single	single	incorrect	1341	mimtRNAseq_Hsap_iPSC_rep2	1	shrimp
multiple	single	correct	655251	mimtRNAseq_Hsap_iPSC_rep2	1	shrimp
multiple	single	incorrect	230	mimtRNAseq_Hsap_iPSC_rep2	1	shrimp
multiple	multiple	incorrect	17844	mimtRNAseq_Hsap_iPSC_rep2	1	shrimp
single	single	correct	597349	mimtRNAseq_Hsap_iPSC_rep2	2	bowtie2
single	single	incorrect	583	mimtRNAseq_Hsap_iPSC_rep2	2	bowtie2
multiple	multiple	incorrect	25101	mimtRNAseq_Hsap_iPSC_rep2	2	bowtie2
multiple	single	correct	369194	mimtRNAseq_Hsap_iPSC_rep2	2	bowtie2
multiple	single	incorrect	140	mimtRNAseq_Hsap_iPSC_rep2	2	bowtie2
single	single	correct	573712	mimtRNAseq_Hsap_iPSC_rep2	2	shrimp
single	single	incorrect	291	mimtRNAseq_Hsap_iPSC_rep2	2	shrimp
multiple	single	correct	350277	mimtRNAseq_Hsap_iPSC_rep2	2	shrimp
multiple	single	incorrect	123	mimtRNAseq_Hsap_iPSC_rep2	2	shrimp
multiple	multiple	incorrect	11518	mimtRNAseq_Hsap_iPSC_rep2	2	shrimp
single	single	correct	742233	mimtRNAseq_Hsap_iPSC_rep2	3	bowtie2
single	single	incorrect	5655	mimtRNAseq_Hsap_iPSC_rep2	3	bowtie2
multiple	multiple	incorrect	45781	mimtRNAseq_Hsap_iPSC_rep2	3	bowtie2
multiple	single	correct	159520	mimtRNAseq_Hsap_iPSC_rep2	3	bowtie2
multiple	single	incorrect	689	mimtRNAseq_Hsap_iPSC_rep2	3	bowtie2
single	single	correct	258557	mimtRNAseq_Hsap_iPSC_rep2	3	shrimp
single	single	incorrect	468	mimtRNAseq_Hsap_iPSC_rep2	3	shrimp
multiple	single	correct	150930	mimtRNAseq_Hsap_iPSC_rep2	3	shrimp
multiple	single	incorrect	223	mimtRNAseq_Hsap_iPSC_rep2	3	shrimp
multiple	multiple	incorrect	12781	mimtRNAseq_Hsap_iPSC_rep2	3	shrimp
single	single	correct	696544	mimtRNAseq_Hsap_iPSC_rep2	4	bowtie2
single	single	incorrect	1540	mimtRNAseq_Hsap_iPSC_rep2	4	bowtie2
multiple	multiple	incorrect	111329	mimtRNAseq_Hsap_iPSC_rep2	4	bowtie2
multiple	single	correct	112664	mimtRNAseq_Hsap_iPSC_rep2	4	bowtie2
multiple	single	incorrect	398	mimtRNAseq_Hsap_iPSC_rep2	4	bowtie2
single	single	correct	694103	mimtRNAseq_Hsap_iPSC_rep2	4	shrimp
single	single	incorrect	894	mimtRNAseq_Hsap_iPSC_rep2	4	shrimp
multiple	single	correct	106686	mimtRNAseq_Hsap_iPSC_rep2	4	shrimp
multiple	single	incorrect	114	mimtRNAseq_Hsap_iPSC_rep2	4	shrimp
